customer_id,age,tenure_months,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,gender,churn
CUST03200,29,68,134.80552286772075,3152.1844520205696,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer,Male,0
CUST03201,55,46,95.01544205870326,7156.376095095751,No,Yes,No,No,No,No,No,Two year,Yes,Mailed check,Male,0
CUST03202,69,13,66.02255294416145,6777.115010620415,No,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,Female,1
CUST03203,51,27,126.71825242918008,1948.161688663827,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card,Male,1
CUST03204,78,6,121.72656106675782,5540.130786634986,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer,Male,1
CUST03205,31,17,90.7436800500691,540.0725272597119,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,Male,1
CUST03206,53,36,40.06703008646704,7706.219408448523,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,Male,1
CUST03207,50,2,52.62824311801358,2804.941061952977,No,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,Female,1
CUST03208,40,52,116.00291638419374,6658.105325226441,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card,Male,1
CUST03209,67,66,124.79068150134057,2561.082301296933,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,Female,0
CUST03210,62,52,56.30448614532867,5069.5105147510385,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,Male,0
CUST03211,19,43,67.83806003428226,7869.054520034967,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,Female,0
CUST03212,58,22,30.09214508247337,7016.463907790409,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,Female,0
CUST03213,38,55,112.75005328764497,1299.719961041161,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card,Male,0
CUST03214,19,67,20.465080798004074,4388.957696532781,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,Female,0
CUST03215,44,60,26.05039775847885,2801.2836212752277,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,Male,0
CUST03216,74,58,20.564728811931687,3486.0240361533683,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,Male,0
CUST03217,26,12,103.89154583389018,2694.761371165773,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,Female,1
CUST03218,18,69,74.26032660107106,2700.954800600195,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,Female,0
CUST03219,28,39,58.68107897463293,4349.574885337359,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,Female,1
CUST03220,20,13,138.65113134642434,1551.8727928027577,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Male,1
CUST03221,69,41,45.064363307958864,4308.41549336225,No,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,Female,0
CUST03222,79,57,70.61784134958208,2246.1441888424415,No,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,Female,0
CUST03223,40,53,142.24053412060772,2326.083575849561,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,Male,0
CUST03224,43,12,75.52385316881552,5915.20927170427,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer,Male,1
CUST03225,21,13,92.11017913411752,256.15695640828756,No,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,Female,1
CUST03226,35,57,30.443792654033384,3059.9471861369807,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,Male,0
CUST03227,72,40,122.7216302961501,3272.1243536260877,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Female,0
CUST03228,23,45,74.95864102147095,3891.1789149510187,No,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,Male,0
CUST03229,52,35,124.06696619780284,5358.707977341718,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,Female,1
CUST03230,39,3,52.993693532278975,2970.100526241951,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card,Female,1
CUST03231,60,5,74.9222375729833,1720.8340923655112,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,Female,1
CUST03232,32,11,122.25136172745134,7081.285267559543,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,Female,1
CUST03233,39,71,146.60410971567316,7848.688240916071,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,Female,0
CUST03234,77,56,27.751318170344952,179.7172515200038,No,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer,Male,0
CUST03235,54,10,125.61930306445755,4380.80547098557,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,Female,1
CUST03236,69,34,59.08957879152433,2746.784985291402,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,Female,0
CUST03237,59,67,91.59662651583938,2230.3768115899297,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,Female,0
CUST03238,29,31,57.71199444359723,2698.936999142085,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,Female,1
CUST03239,64,71,99.74791143383872,5118.2444962810805,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,Male,0
CUST03240,66,66,65.99436798371681,1541.9137616337632,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Female,0
CUST03241,59,70,63.369935827098594,7304.628479030443,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,Female,0
CUST03242,55,41,24.931980681671618,3739.593909017017,No,Yes,No,No,Yes,No,Yes,One year,No,Credit card,Male,0
CUST03243,35,63,39.1048527674955,2618.103128531641,No,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,Male,0
CUST03244,62,32,139.22016585251225,6128.94002574984,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,Female,1
CUST03245,52,20,149.77606575352203,150.4463885848174,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,Female,1
CUST03246,47,57,121.46767486304884,3466.185868589534,No,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,Male,0
CUST03247,41,50,57.28564122055328,2855.3227359898146,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,Female,0
CUST03248,59,25,72.31786799766704,2718.9150817180807,DSL,No,Yes,Yes,Yes,No,No,One year,No,Credit card,Female,0
CUST03249,47,12,116.13544913779076,2709.8294694828537,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,Female,1
CUST03250,31,71,145.90676239481576,269.54559442319385,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,Male,0
CUST03251,23,39,79.21125219481779,1233.8888960105414,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,Male,0
CUST03252,20,17,127.8379139874887,1152.243571313067,No,Yes,No,Yes,No,Yes,No,Two year,No,Credit card,Female,1
CUST03253,33,45,146.7589599378332,7909.111828459786,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Male,0
CUST03254,24,11,133.55151223728058,196.88273200708184,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,Male,1
CUST03255,69,70,49.5294670802725,1353.247777688946,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card,Male,0
CUST03256,31,23,21.04414230383098,7793.912579096401,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,Female,1
CUST03257,26,70,83.97062170049396,5033.487618603835,No,No,No,Yes,No,No,No,Two year,No,Credit card,Male,0
CUST03258,32,38,89.07690812038469,3616.323622441716,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,Male,1
CUST03259,38,2,46.162547391652055,648.5122457100317,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,Male,1
CUST03260,52,37,57.0076709530863,5363.896069830356,No,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,Female,0
CUST03261,19,49,119.4699109103111,1119.6678416965176,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,Male,1
CUST03262,44,52,81.14514363270739,5376.06525483027,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card,Female,0
CUST03263,19,33,61.25603086803336,7833.828447656466,DSL,No,No,No,No,Yes,No,Two year,No,Credit card,Male,0
CUST03264,52,22,100.94138355704952,4265.141815763283,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Female,1
CUST03265,35,5,104.8587682768963,1728.3955429312332,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,Male,1
CUST03266,31,18,120.02145098930428,5009.764332019194,No,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,Male,1
CUST03267,37,38,40.37220844917949,4113.178908574438,No,No,Yes,No,No,No,No,Month-to-month,No,Credit card,Female,0
CUST03268,35,37,116.39724280250874,4274.459303612955,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,Female,1
CUST03269,27,64,97.92569097435441,3835.2934300375746,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,Male,0
CUST03270,42,10,27.484342489363627,5396.4497824635755,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,Female,1
CUST03271,19,42,121.06793167294344,4584.123992007876,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,Male,0
CUST03272,42,48,69.80043657331406,7896.220718085896,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,Female,0
CUST03273,78,44,62.949521462852886,6610.390099917704,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Male,0
CUST03274,71,16,78.24976970561247,2132.2930541338324,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,Female,1
CUST03275,50,54,65.00276004979678,5811.537044801689,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,Male,0
CUST03276,53,35,63.97712698728818,1730.1167880901814,No,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,Male,1
CUST03277,48,28,125.05009680108131,6263.124336489502,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card,Female,1
CUST03278,31,2,36.18568306754,1197.5099670191905,No,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card,Female,0
CUST03279,18,13,146.17800882146963,3798.95959170696,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card,Male,1
CUST03280,63,41,92.14111376866462,6329.037462482475,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Male,0
CUST03281,33,59,43.78011979477068,2255.2993644063918,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Male,0
CUST03282,71,69,37.058012781119245,6700.210618550672,No,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card,Female,0
CUST03283,63,53,96.89623917754774,5160.322658091096,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,Male,0
CUST03284,78,45,102.28992770010063,3192.2281862755826,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,Female,0
CUST03285,69,20,26.8933502338754,3398.8653402640493,No,No,No,Yes,No,No,No,One year,No,Bank transfer,Female,1
CUST03286,20,24,51.590248836742155,7409.412440680446,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,Female,1
CUST03287,52,61,123.41004975879075,1757.9721800987866,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,Female,0
CUST03288,58,58,26.451201606658316,5553.033669094188,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,Female,0
CUST03289,23,27,131.1615263077847,5664.207761817453,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,Female,1
CUST03290,42,26,105.56112194842336,7381.148551605421,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,Female,1
CUST03291,30,7,76.47502371721663,5711.050864683578,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,Female,1
CUST03292,70,42,65.03627036621907,4684.049996105832,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,Male,1
CUST03293,51,47,22.502365300356214,7222.129861350017,No,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,Male,0
CUST03294,25,53,127.2779429477396,6636.473596594216,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,Female,1
CUST03295,38,59,38.55384101590995,5739.876109577125,No,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,Male,0
CUST03296,51,38,60.24045894207145,279.9754914895523,No,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,Female,1
CUST03297,21,69,93.9839074471645,3000.692937558084,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,Female,0
CUST03298,42,53,51.97903800926305,5062.479584170797,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,Female,0
CUST03299,32,15,84.62826028778618,4187.5591843669845,No,Yes,No,No,No,No,Yes,One year,No,Mailed check,Female,0
CUST03300,21,26,125.2145677360313,2568.1602454527942,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,Female,1
CUST03301,62,48,81.16993152273574,1172.5028457680166,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer,Female,1
CUST03302,77,19,143.36705473554747,4432.912729857594,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,Female,1
CUST03303,29,9,130.17508064892442,2301.6222553804596,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,Female,1
CUST03304,49,64,63.295100597241245,1879.3439086757908,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,Female,0
CUST03305,49,54,71.9950761959119,3203.6866518983697,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card,Male,0
CUST03306,45,51,75.03247451292853,6288.221637049864,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,Male,0
CUST03307,30,39,101.40332888018692,3913.0709488831712,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,Male,1
CUST03308,48,4,57.283444794510174,1747.6078397793863,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,Male,0
CUST03309,31,3,146.00238804692611,952.8870753947862,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,Female,1
CUST03310,37,64,99.12894867845512,4001.9183649229035,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,Female,0
CUST03311,35,29,71.92221563634736,6359.043859409432,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer,Female,1
CUST03312,46,11,103.85127601390376,5229.487828758444,No,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,Male,1
CUST03313,77,58,71.402651368862,1872.548063543132,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card,Male,0
CUST03314,23,27,126.31343852732445,3504.9185538021484,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,Male,1
CUST03315,49,21,93.81932487172377,6844.738299485669,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,Male,1
CUST03316,46,39,25.45616544278871,1437.6941446656544,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,Male,0
CUST03317,60,46,42.9783927650499,4266.002954049519,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,Female,1
CUST03318,79,66,132.44921649383951,2862.7274399115154,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer,Female,0
CUST03319,19,36,93.17697742638269,1010.9544435395646,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,Female,1
CUST03320,77,65,143.54465194680768,418.2332888689679,No,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,Male,0
CUST03321,40,63,29.414900671889022,4455.853649473446,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,Female,0
CUST03322,36,35,58.38388191117661,185.57601244822382,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Male,1
CUST03323,48,31,45.160638521144435,845.5000112096205,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer,Female,0
CUST03324,68,28,91.9992379897357,2793.562963670695,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card,Male,1
CUST03325,22,1,69.76306804038822,367.2910791389867,No,No,Yes,Yes,No,No,No,Two year,No,Credit card,Female,0
CUST03326,36,25,40.44555942993112,3215.552907086041,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer,Male,0
CUST03327,51,43,103.5577488147411,1060.31289293159,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Female,0
CUST03328,27,67,89.71878755363424,2811.9872637872286,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,Male,0
CUST03329,42,63,55.715712668519124,6333.454302978745,No,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,Female,0
CUST03330,19,51,82.37027651170911,5018.387468923731,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,Female,0
CUST03331,79,2,116.94598095535463,3574.300600744323,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,Female,1
CUST03332,28,64,46.68531769158561,752.8297966841801,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer,Male,0
CUST03333,67,69,58.07774707122478,4960.81428133157,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,Male,0
CUST03334,78,9,64.99442832223497,1326.4030270222217,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,Female,0
CUST03335,48,2,117.07443683613411,631.1590240156868,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,Female,1
CUST03336,73,34,130.0999379416179,5318.688219327671,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,Female,1
CUST03337,32,60,68.9305045374094,7298.23798461164,No,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,Male,0
CUST03338,26,61,58.56071203840937,3695.535625428768,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,Male,0
CUST03339,40,31,135.62807858571801,347.14736665274995,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,Female,0
CUST03340,36,10,149.91744118504823,7044.775784999957,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card,Female,1
CUST03341,26,36,107.14597315603388,554.4506536661212,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,Male,0
CUST03342,52,49,148.6974799485935,6942.755676758666,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,Male,1
CUST03343,38,70,105.79561611424829,3146.7185983189897,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,Male,0
CUST03344,26,49,115.34983536101724,2935.8484182122556,No,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,Female,0
CUST03345,45,3,70.52528020065677,4351.523088062485,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,Male,0
CUST03346,79,5,76.28578110987695,7657.536843204866,No,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,Male,1
CUST03347,63,61,38.73763631862137,7191.949549786106,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,Female,0
CUST03348,68,26,126.95750191946601,3773.234104672042,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,Male,1
CUST03349,24,5,141.037674015336,5572.669383570072,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,Male,1
CUST03350,33,15,101.04695738023457,4651.825433700431,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,Female,1
CUST03351,33,16,64.6741500979018,5553.823400924076,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,Male,1
CUST03352,77,1,40.02212229866761,6638.033131295534,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,Female,1
CUST03353,50,16,54.47030986169094,295.26075437137905,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer,Female,1
CUST03354,21,37,53.203354710739625,2619.563634344622,No,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,Female,0
CUST03355,21,3,99.7586249412645,7675.44628370626,No,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,Female,1
CUST03356,56,52,142.85487049726856,7595.703742028894,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,Male,0
CUST03357,57,47,26.275345304537588,109.54270202015084,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card,Female,0
CUST03358,34,13,20.13289894727824,1627.4922367804827,No,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card,Male,0
CUST03359,54,55,98.02365276086233,7950.284937908014,No,No,Yes,No,No,No,No,One year,No,Electronic check,Male,0
CUST03360,56,21,56.92786007036298,3952.744105677897,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card,Male,0
CUST03361,77,66,134.47128450406439,4591.470711655484,No,No,No,No,No,No,Yes,One year,Yes,Electronic check,Male,0
CUST03362,69,54,62.54254002775621,1348.0330804691712,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,Female,0
CUST03363,46,27,57.665888068755606,7156.798157893066,No,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,Male,0
CUST03364,69,38,55.03638075837865,1865.489111199921,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,Male,1
CUST03365,53,58,38.83086754487174,1533.3880875559016,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Male,0
CUST03366,77,62,95.59896165602437,1840.416778496219,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,Female,0
CUST03367,55,46,41.867768303447306,7358.5811870752495,No,Yes,No,No,No,No,No,One year,No,Bank transfer,Male,0
CUST03368,56,11,75.2020507727378,5628.716723271256,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,Male,0
CUST03369,67,8,79.92636679323435,6153.399228032395,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,Male,1
CUST03370,54,71,22.66396609413668,3028.7501383103368,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,Male,0
CUST03371,69,64,22.184946376748524,7275.23257914588,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,Female,0
CUST03372,79,21,87.6276495383878,6319.475459668331,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card,Female,1
CUST03373,78,63,110.48451518978719,6009.766952808423,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,Female,0
CUST03374,52,64,142.47852269645261,7768.103463710155,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,Female,0
CUST03375,24,20,43.28550694040416,2942.250709730922,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,Female,1
CUST03376,44,8,33.42364522669074,4895.569701431132,No,No,No,No,Yes,No,No,One year,No,Credit card,Male,1
CUST03377,45,58,26.77142790052962,7281.238997838185,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,Female,0
CUST03378,39,46,76.68540577868353,6331.2937666239,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer,Female,0
CUST03379,31,31,101.0091577536744,4515.764086640408,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card,Male,1
CUST03380,24,9,129.27193637766436,628.1852045459868,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,Female,1
CUST03381,54,15,108.74383469810708,5228.733047654273,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card,Male,1
